Date/Time,80 Avg WD,80 Max WD,80 Min WD,80 StdDev,120 Avg WD,120 Max WD,120 Min WD,120 StdDev,150 Avg WD,150 Max WD,150 Min WD,150 StdDev,80 Avg WS,80 Max WS,80 Min WS,80 StdDev,120 Avg WS,120 Max WS,120 Min WS,120 StdDev,150 Avg WS,150 Max WS,150 Min WS,150 StdDev
09-01-2016 02:20,348.8,4.2,196.9,8.4,3,152,347,8.6,6,28,347,5.7,2.941,3.8,0.9,0.444,2.693,4,1.4,0.627,2.835,4.2,1.5,0.743
09-01-2016 02:30,338.9,353,323.4,5.2,359,132,235,12.9,359,13,336,7.2,3.175,4.1,2.5,0.352,3.499,4.3,1.9,0.529,3.11,4.5,1.8,0.653
09-01-2016 02:40,338.9,354.4,324.8,5.7,359,104,271,7.2,0,14,346,4.3,3.265,4.2,2.3,0.381,3.57,4.6,2.3,0.488,2.926,4.6,1.8,0.549
09-01-2016 02:50,340.3,354.4,323.4,5.4,357,117,228,11.5,0,14,349,4.3,3.174,3.9,2.2,0.381,3.603,4.3,1.9,0.488,3.027,5.1,1.9,0.637
09-01-2016 03:00,343.1,355.8,327.7,5.2,1,138,349,7.2,4,15,343,2.9,3.146,4.1,2.4,0.381,3.164,4.1,1.7,0.557,2.839,4.3,1.8,0.604
09-01-2016 03:10,343.1,355.8,326.3,6.1,0,153,342,10.1,1,27,349,4.3,3.178,4.1,2.5,0.337,3.353,4.4,1.6,0.635,2.956,4.7,1.7,0.637
09-01-2016 03:20,333.3,351.6,317.8,4.8,353,139,340,8.6,354,70,332,8.6,3.537,4.4,2.8,0.322,4.066,5,2.3,0.432,3.743,4.8,1.8,0.714
09-01-2016 03:30,331.9,347.3,315,5,350,69,179,8.6,350,7,190,10.1,3.699,4.6,2.8,0.407,4.298,5.1,3.4,0.407,4.422,5.2,2.6,0.559
09-01-2016 03:40,333.3,353,315,6.3,350,6,187,8.6,349,354,339,2.9,3.645,4.7,2.7,0.444,4.374,5.4,3.2,0.455,4.715,5.7,3.3,0.489
09-01-2016 03:50,343.1,355.8,324.8,6.6,356,169,181,15.8,353,6,210,10.1,3.442,4.6,2.4,0.519,4.166,5.1,2.2,0.557,4.252,5.6,2.3,0.729
09-01-2016 04:00,350.2,59.1,324.8,7,0,44,181,11.5,359,80,347,7.2,3.451,5.1,2.3,0.529,3.813,4.9,2.2,0.635,3.546,4.9,2,0.699
09-01-2016 04:10,353,109.7,337.5,6.7,3,15,350,4.3,1,13,352,4.3,3.538,4.7,2,0.498,3.172,4.7,1.5,0.683,3.356,4.8,1.8,0.621
09-01-2016 04:20,343.1,355.8,326.3,6.3,357,162,211,14.4,357,65,330,7.2,3.43,4.7,2.2,0.477,3.991,5.5,1.8,0.619,3.678,5.1,2.1,0.684
09-01-2016 04:30,354.4,90,334.7,9.3,7,141,338,10.1,7,24,345,5.7,2.763,4.5,0,0.741,2.841,4.9,1.3,0.712,3.397,5.4,1.7,0.912
09-01-2016 04:40,0,61.9,337.5,7.7,13,39,345,7.2,10,18,352,4.3,2.398,3.9,0.8,0.619,3.239,4.6,1.6,0.727,4.242,5.8,2.2,0.847
09-01-2016 04:50,0,19.7,258.8,6.4,13,28,0,5.7,11,27,0,5.7,2.716,4.7,1.3,0.741,3.379,5.5,1.5,0.814,4.573,6.5,1.9,1.01
09-01-2016 05:00,358.6,177.2,261.6,17.6,7,94,356,7.2,7,18,0,4.3,3.625,5,1.6,0.881,3.283,5.1,2.1,0.644,4.091,5.7,2.2,0.912
09-01-2016 05:10,354.4,49.2,341.7,4.1,3,13,0,2.9,3,8,352,2.9,4.42,5.2,3.2,0.42,3.456,5,2.1,0.627,3.649,5.6,2.6,0.604
09-01-2016 05:20,354.4,126.6,202.5,11.3,3,13,0,2.9,4,14,0,2.9,4.583,5.4,3.5,0.381,3.517,4.8,2.2,0.538,3.906,5.6,2.7,0.669
09-01-2016 05:30,353,81.6,345.9,5,3,14,356,2.9,4,14,0,2.9,4.662,5.4,3.7,0.381,3.836,5.4,2.3,0.893,4.031,6.2,2.8,0.669
09-01-2016 05:40,345.9,354.4,331.9,3.2,1,108,256,10.1,1,110,273,8.6,4.427,5.3,3.7,0.367,4.992,6,2.9,0.538,4.306,5.8,2.7,0.714
09-01-2016 05:50,345.9,0,334.7,4.3,0,149,190,11.5,3,120,232,11.5,4.757,5.8,3.6,0.488,5.24,6.1,3.5,0.509,4.401,5.8,2.8,0.604
09-01-2016 06:00,353,102.7,336.1,9.1,3,120,356,5.7,3,15,353,2.9,5.03,6,3.2,0.519,4.32,6,2.7,0.857,4.315,6.7,2.5,0.816
09-01-2016 06:10,357.2,142,237.7,10.1,7,31,0,4.3,7,21,0,4.3,4.658,5.9,1.7,0.869,3.609,6.2,2.3,0.712,4.805,7,3,0.924
09-01-2016 06:20,355.8,90,263,8,6,27,0,5.7,6,24,0,4.3,3.896,5.3,2,0.727,3.617,6.1,2,0.768,4.102,6.4,2.7,1.005
09-01-2016 06:30,344.5,355.8,331.9,4.1,1,77,311,5.7,1,118,335,7.2,4.155,5.3,3.4,0.381,4.691,5.5,2.7,0.627,4.088,5.5,2.8,0.677
09-01-2016 06:40,355.8,14.1,220.8,8.1,8,165,349,8.6,7,18,0,4.3,3.832,5.6,1.6,0.938,3.563,5.8,1.9,0.833,4.201,6.1,2.6,0.889
09-01-2016 06:50,357.2,106.9,215.2,12.4,6,21,0,4.3,4,10,0,2.9,3.494,4.9,1.9,0.567,2.84,4.7,1.8,0.548,3.578,5.5,2,0.707
09-01-2016 07:00,351.6,23.9,330.5,4.8,3,13,354,2.9,1,7,353,1.4,4.06,5.2,2.7,0.444,3.697,5.1,2,0.734,3.471,5,2.5,0.51
09-01-2016 07:10,344.5,4.2,333.3,5.6,1,149,267,10.1,0,42,235,7.2,3.766,5,3,0.42,4.33,5.5,2.1,0.683,4.145,5.5,2.2,0.699
09-01-2016 07:20,348.8,54.8,331.9,5.7,1,169,197,12.9,1,10,329,2.9,3.985,5.1,2.7,0.538,4.223,6,2.2,0.833,3.989,5.7,2.4,0.699
09-01-2016 07:30,351.6,56.3,168.8,10.9,3,170,346,7.2,1,108,353,5.7,4.143,5.8,2.1,0.585,4.094,5.6,2.5,0.761,4.008,6.1,2.9,0.586
09-01-2016 07:40,354.4,122.3,258.8,12.3,3,94,225,8.6,1,107,346,5.7,4.181,5.6,1.3,0.808,4.146,5.9,2.3,0.741,4.092,5.7,2.3,0.621
09-01-2016 07:50,357.2,149.1,201.1,14.1,4,180,267,11.5,4,77,298,7.2,3.749,5.8,1.8,0.916,3.826,6,1.9,0.938,4.247,7.2,2,1.055
09-01-2016 08:00,357.2,158.9,210.9,15.2,6,111,336,8.6,3,152,215,11.5,3.871,5.9,1.5,0.997,3.959,6.3,2,0.904,4.088,6.2,2.3,0.883
09-01-2016 08:10,357.2,143.4,275.6,13.2,4,177,304,12.9,1,131,338,11.5,4.023,6.5,2.1,0.904,4.08,6.2,2,0.933,4.418,6.9,2.3,0.962
09-01-2016 08:20,358.6,92.8,182.8,12.4,7,66,340,8.6,4,97,314,10.1,3.786,7,1.5,1.067,3.972,6.4,1.9,1.115,4.279,7.3,1.4,1.29
09-01-2016 08:30,5.6,167.3,212.3,13.6,13,153,318,11.5,7,53,260,10.1,3.637,7,1.9,1.072,4.25,7.3,2,1.169,4.682,7.6,2.1,1.211
09-01-2016 08:40,4.2,111.1,201.1,13.8,14,45,352,10.1,13,122,349,10.1,3.324,5.4,1.3,0.927,3.418,5.6,1.5,0.927,4.084,6.3,1.9,1.127
09-01-2016 08:50,16.9,45,355.8,10.8,25,51,347,10.1,20,44,352,8.6,4.178,5.9,1.3,1.057,4.736,7,1.5,1.007,5.034,7.2,1.6,1.015
09-01-2016 09:00,14.1,56.3,350.2,14.3,24,58,0,12.9,17,41,0,10.1,3.486,5.8,1,0.916,3.946,6.6,1.6,1.038,4.292,6.3,1.7,0.973
09-01-2016 09:10,16.9,46.4,347.3,10.3,24,51,353,10.1,18,42,350,8.6,4.074,6.8,1.7,1.151,4.233,7.4,1.3,1.279,4.437,7.1,1.7,1.194
09-01-2016 09:20,16.9,38,355.8,8.1,25,46,0,8.6,20,38,0,8.6,4.755,6.4,1.6,1.208,5.099,6.2,1.5,1.086,5.181,6.3,1.8,1.04
09-01-2016 09:30,16.9,40.8,244.7,10.8,25,53,0,8.6,23,56,0,10.1,4.251,6.2,1.8,1.072,4.586,6.3,1.4,1.048,4.901,6.3,1.9,0.763
09-01-2016 09:40,25.3,54.8,0,8.6,35,62,6,8.6,31,62,6,10.1,4.215,5.4,1.6,0.997,4.434,5.4,1.8,0.675,4.34,5.5,2.6,0.568
09-01-2016 09:50,32.3,54.8,7,8.4,42,72,23,7.2,37,56,20,5.7,5.123,6.3,2.2,0.719,5.216,6.5,2.7,0.755,5.253,6.6,2.9,0.692
09-01-2016 10:00,39.4,59.1,8.4,7.9,45,62,21,7.2,41,60,21,5.7,4.829,5.8,3.2,0.557,5.21,6.5,3.4,0.652,5.186,6.5,3.8,0.586
09-01-2016 10:10,29.5,61.9,9.8,9.1,39,72,21,8.6,32,58,6,7.2,4.625,6.3,2.5,0.705,4.887,6.2,2.7,0.627,4.936,6.2,3.1,0.692
09-01-2016 10:20,32.3,71.7,5.6,11.6,41,76,20,8.6,38,69,15,8.6,4.398,6,2.3,0.814,4.785,6.3,2.8,0.69,4.899,6,3.3,0.604
09-01-2016 10:30,23.9,46.4,0,8.4,35,52,14,5.7,32,51,10,7.2,5.245,7,2.6,0.719,5.408,6.5,3.6,0.667,5.372,6.8,3.5,0.669
09-01-2016 10:40,43.6,71.7,0,11.1,51,77,4,10.1,44,69,15,10.1,5.486,7.3,2,0.955,5.634,7.7,2.8,0.921,5.526,7.7,2.4,0.889
09-01-2016 10:50,32.3,64.7,0,10.5,42,80,18,11.5,38,62,17,11.5,5.537,7.3,3.7,0.734,5.691,6.9,3.5,0.627,5.598,6.8,3.3,0.568
09-01-2016 11:00,32.3,203.9,355.8,14.9,39,73,15,11.5,34,55,8,10.1,5.047,7.2,1.4,1.096,5.367,7,1.9,0.949,5.51,7.2,3.5,0.75
09-01-2016 11:10,32.3,71.7,347.3,13.6,39,68,4,10.1,35,56,0,8.6,4.785,6.7,2.4,0.96,5.093,6.8,2.4,0.938,5.233,7.6,2.7,0.79
09-01-2016 11:20,26.7,67.5,0,10.1,38,72,0,8.6,35,53,6,7.2,5.058,8.2,3.2,0.938,5.113,8.5,2.5,0.987,5.134,8.8,3.1,0.968
09-01-2016 11:30,32.3,67.5,5.6,11.9,44,79,17,10.1,39,70,18,8.6,5.383,7.1,3.1,0.904,5.736,7.6,3.6,0.827,5.685,8.2,3.8,0.684
09-01-2016 11:40,38,81.6,0,11.7,45,75,18,11.5,39,72,4,11.5,4.823,7,2.1,0.949,5.103,6.8,2.6,0.881,5.163,6.5,2.8,0.841
09-01-2016 11:50,26.7,201.1,353,16.2,39,111,354,15.8,34,72,0,11.5,4.403,6.4,1.4,1.267,4.702,6.6,0.3,1.142,4.814,7,2.3,1.04
09-01-2016 12:00,26.7,71.7,351.6,16.3,37,77,10,14.4,32,68,6,12.9,4.507,6.9,1.7,1.086,4.947,7.3,1.9,1.038,5.159,6.5,2.7,0.784
09-01-2016 12:10,23.9,71.7,355.8,14.4,32,73,0,14.4,31,72,347,12.9,4.16,7,1.7,1.338,4.391,7.2,1.5,1.342,4.555,7.4,1.2,1.302
09-01-2016 12:20,36.6,63.3,5.6,10.5,42,73,20,10.1,35,68,4,8.6,4.854,7,2.7,0.955,4.884,7.2,1.9,0.992,4.735,6.8,1.6,1.045
09-01-2016 12:30,33.8,71.7,7,10.4,41,91,21,10.1,38,63,20,8.6,5.093,6.6,1.7,1.072,5.35,6.9,3.1,0.91,5.246,6.7,2.8,0.878
09-01-2016 12:40,43.6,73.1,8.4,12.3,49,75,10,11.5,44,70,10,10.1,5.079,6.5,3.2,0.683,5.243,7.1,3.3,0.788,5.274,6.7,3.3,0.784
09-01-2016 12:50,50.6,83,29.5,9.1,58,91,30,8.6,51,76,352,10.1,5.123,7.8,1.6,1.506,5.233,7.3,2.7,1.263,5.107,7.1,1.3,1.29
09-01-2016 13:00,45,80.2,0,13,53,91,14,12.9,46,75,20,8.6,4.863,6.8,2,0.808,4.816,6.8,2.1,0.755,4.93,6.5,3.2,0.621
09-01-2016 13:10,22.5,95.6,329.1,19.9,32,87,356,15.8,32,62,6,11.5,3.975,7.1,1,1.242,4.293,8.1,1.1,1.488,4.577,7.1,2,1.045
09-01-2016 13:20,38,68.9,9.8,9.1,44,69,20,8.6,39,68,17,8.6,4.896,7,2.6,0.893,5.084,7.4,2.2,0.976,5.266,7.3,2.6,0.912
09-01-2016 13:30,22.5,49.2,4.2,10.1,32,65,10,10.1,28,49,4,8.6,5.114,6.9,3,0.949,5.286,6.7,3.5,0.827,5.084,6.3,2.9,0.835
09-01-2016 13:40,9.8,118.1,329.1,15.8,20,193,343,18.7,14,59,339,15.8,3.382,5.9,1.2,0.869,3.548,5.7,1.3,0.944,3.94,6.2,1.2,1.07
09-01-2016 13:50,39.4,84.4,347.3,15,46,89,356,11.5,41,68,350,11.5,4.301,6.1,1.5,1.023,4.771,6.5,2.8,0.827,4.875,6.4,1.6,0.829
09-01-2016 14:00,45,70.3,0,9.3,52,73,24,8.6,46,73,21,7.2,4.921,6.4,2.6,0.768,5.24,6.9,2.9,0.698,5.131,6.6,3,0.707
09-01-2016 14:10,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 14:20,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 14:30,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 14:40,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 14:50,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 15:10,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 15:20,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 15:30,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 15:40,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 15:50,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 16:00,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 16:10,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 16:20,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2016 16:30,49.2,73.1,29.5,9.1,56,73,39,7.2,49,63,37,5.7,4.912,6.2,3.5,0.635,5.263,6.4,3.7,0.635,5.171,6.3,3.5,0.568
09-01-2016 16:40,40.8,64.7,15.5,8.5,48,68,28,8.6,44,53,20,5.7,3.989,5.4,2.5,0.741,4.42,5.4,3.1,0.557,4.678,5.5,3.2,0.421
09-01-2016 16:50,33.8,50.6,4.2,8.1,41,62,20,7.2,34,46,15,4.3,3.876,5,1.7,0.683,4.247,5.5,2.6,0.585,4.421,5.5,2.9,0.559
09-01-2016 17:00,39.4,71.7,355.8,16.5,49,83,4,17.2,42,65,0,14.4,4.134,5.9,1.6,0.839,4.664,6.5,2.2,0.916,4.796,6.5,2.1,0.81
09-01-2016 17:10,56.3,73.1,32.3,6.1,65,77,38,7.2,56,68,30,5.7,4.891,6,3.8,0.455,5.31,6.3,4.1,0.498,5.321,6.5,3.7,0.5
09-01-2016 17:20,60.5,75.9,46.4,5.2,68,80,55,4.3,59,70,52,2.9,4.586,5.5,3.5,0.455,5.022,5.9,4.2,0.381,5.252,6,4.3,0.353
09-01-2016 17:30,46.4,66.1,19.7,6.7,55,70,34,7.2,49,56,37,4.3,3.998,5.1,2.6,0.557,4.602,5.7,3.2,0.627,4.782,5.7,3.3,0.5
09-01-2016 17:40,40.8,57.7,29.5,5.6,51,63,39,7.2,48,55,41,4.3,3.932,4.6,3.2,0.305,4.429,5.5,3.4,0.444,4.353,5.2,3,0.445
09-01-2016 17:50,40.8,54.8,29.5,5.2,46,60,34,4.3,42,49,38,2.9,3.376,4.3,2.7,0.352,3.781,4.6,3.1,0.322,3.766,4.4,3,0.306
09-01-2016 18:00,33.8,49.2,23.9,6.4,45,69,34,5.7,44,58,37,4.3,3.245,3.9,2.7,0.305,3.794,4.8,3.1,0.352,3.938,4.8,3.1,0.382
09-01-2016 18:10,46.4,54.8,36.6,2.9,58,69,46,4.3,53,58,49,2.9,3.367,4.1,2.7,0.269,4.11,4.7,3.3,0.288,4.461,5.1,3.6,0.323
09-01-2016 18:20,46.4,53.4,43.6,2,58,68,51,2.9,53,56,46,1.4,3.294,3.9,2.9,0.249,4.26,4.8,3.6,0.249,4.682,5.3,3.9,0.27
09-01-2016 18:30,45,54.8,36.6,2.9,56,68,48,2.9,51,55,48,1.4,3.207,3.9,2.7,0.269,4.219,4.9,3.5,0.352,4.636,5.3,3.7,0.323
09-01-2016 18:40,50.6,59.1,38,3.2,58,66,51,2.9,51,52,45,0,3.36,4.5,2.6,0.394,4.735,5.7,3.5,0.619,5.309,6.1,4.2,0.382
09-01-2016 18:50,49.2,56.3,38,3.5,60,65,55,2.9,52,56,51,1.4,4.261,5,3.2,0.407,5.479,5.9,5.1,0.176,5.545,6.1,5.1,0.204
09-01-2016 19:00,46.4,50.6,39.4,2,60,65,55,1.4,53,56,48,1.4,3.851,4.5,3.2,0.288,5.162,5.6,4.7,0.204,5.443,5.9,5,0.228
09-01-2016 19:10,49.2,59.1,39.4,4.1,55,63,48,4.3,51,52,46,0,4.077,4.6,3.5,0.269,5.129,5.7,4.5,0.249,5.272,6.1,4.5,0.408
09-01-2016 19:20,39.4,43.6,36.6,1.4,49,55,42,1.4,49,51,48,0,4.171,4.7,3.7,0.228,5.331,5.7,4.6,0.269,5.183,5.6,4.6,0.228
09-01-2016 19:30,45,50.6,42.2,2.5,59,62,53,2.9,52,53,49,0,4,4.8,3.7,0.176,4.675,5.2,4.2,0.288,4.594,5.2,4,0.27
09-01-2016 19:40,47.8,54.8,42.2,1.4,63,66,56,1.4,58,59,52,1.4,3.813,4.4,3.4,0.228,4.355,4.8,3.9,0.204,4.484,4.9,3.9,0.25
09-01-2016 19:50,52,54.8,47.8,2,63,66,58,0,56,59,52,0,3.429,4.1,3.1,0.228,4.44,4.8,4,0.204,4.544,5,4.1,0.204
09-01-2016 20:00,56.3,60.5,53.4,2,65,72,59,2.9,58,68,48,2.9,3.522,4,3.1,0.176,4.748,5.4,4.1,0.269,5.015,6.1,4.4,0.338
09-01-2016 20:10,61.9,71.7,45,3.5,72,83,60,2.9,65,72,58,1.4,4.103,5.1,3.2,0.407,4.547,5.9,3.6,0.455,4.771,5.5,3.8,0.408
09-01-2016 20:20,64.7,80.2,53.4,3.5,73,82,62,2.9,66,72,60,2.9,3.651,4.6,2.9,0.322,4.499,5.3,3.6,0.432,4.776,5.9,3.6,0.456
09-01-2016 20:30,67.5,80.2,50.6,4.5,76,83,65,2.9,70,72,65,1.4,4.13,5,3,0.455,5.058,5.7,4.2,0.305,5.316,5.8,4.9,0.204
09-01-2016 20:40,67.5,75.9,54.8,3.2,79,83,73,0,72,76,69,1.4,3.856,4.4,3,0.288,4.75,5.3,4.3,0.204,5.425,6.2,4.7,0.27
09-01-2016 20:50,70.3,80.2,61.9,3.2,82,90,75,2.9,75,80,68,1.4,4.045,4.9,3.3,0.288,4.967,5.8,4.1,0.322,5.701,6.5,4.8,0.368
09-01-2016 21:00,78.8,88.6,68.9,3.5,86,96,72,2.9,77,83,68,2.9,4.704,5.9,4,0.367,5.548,6.8,4.7,0.352,6.262,7.1,5,0.456
09-01-2016 21:10,75.9,87.2,57.7,4.3,83,94,63,4.3,75,86,65,2.9,4.709,6.3,3.7,0.42,5.521,6.8,4.4,0.432,6.231,7.3,5.1,0.489
09-01-2016 21:20,71.7,84.4,57.7,3.5,80,93,69,4.3,73,86,66,2.9,5.118,6.2,3.9,0.466,6.117,7.1,4.8,0.466,7.042,8.2,5.5,0.51
09-01-2016 21:30,70.3,80.2,49.2,4.1,77,86,68,2.9,72,75,66,1.4,5.568,6.9,4.6,0.432,6.813,7.9,5.8,0.337,7.769,8.6,6.8,0.323
09-01-2016 21:40,66.1,80.2,53.4,5.2,76,89,58,4.3,69,76,58,2.9,5.06,6.3,3.4,0.619,6.383,7.3,4.7,0.602,7.376,8.5,5.7,0.53
09-01-2016 21:50,64.7,80.2,52,4.8,75,90,52,5.7,68,79,53,4.3,4.61,6.6,3.7,0.529,5.776,7.3,4.1,0.652,7.056,8.6,4.7,0.721
09-01-2016 22:00,64.7,84.4,50.6,5,75,96,53,5.7,68,80,52,4.3,4.85,6,4,0.407,6.194,7.8,4.6,0.727,7.328,8.6,5.5,0.653
09-01-2016 22:10,64.7,88.6,47.8,5.4,75,98,58,5.7,68,77,55,4.3,5.281,7.5,4.3,0.675,6.488,8.5,4.6,0.795,7.968,9.6,5.7,0.79
09-01-2016 22:20,64.7,80.2,47.8,5.4,75,96,46,5.7,69,82,53,4.3,5.474,7.3,4.3,0.675,7.123,9.2,5,0.881,8.633,10.1,6,0.757
09-01-2016 22:30,64.7,87.2,47.8,5.4,75,93,51,5.7,69,80,55,2.9,5.899,7.9,4.5,0.659,7.354,9.2,5.4,0.827,8.819,9.7,6.9,0.621
09-01-2016 22:40,64.7,88.6,46.4,6.1,75,93,55,5.7,69,79,56,2.9,5.973,7.7,4.8,0.652,7.476,9.1,5.5,0.727,8.821,9.9,6.3,0.586
09-01-2016 22:50,60.5,77.3,46.4,5,73,87,59,4.3,66,80,52,4.3,6.396,7.4,5,0.519,7.308,9,5.9,0.644,8.486,10,6.4,0.77
09-01-2016 23:00,60.5,71.7,47.8,4.3,72,83,56,4.3,65,75,55,2.9,6.34,8,5.2,0.567,7.587,8.9,6.3,0.538,8.892,10.3,7.2,0.568
09-01-2016 23:10,54.8,66.1,39.4,3.2,69,91,58,2.9,63,72,55,1.4,5.975,6.8,5,0.367,7.375,9.1,6.4,0.477,8.647,9.9,7.5,0.489
09-01-2016 23:20,56.3,70.3,40.8,4.8,66,76,46,4.3,62,70,51,2.9,5.829,7.4,4.4,0.611,7.195,8.4,5.3,0.644,8.37,9.3,6.6,0.549
09-01-2016 23:30,57.7,81.6,43.6,6.9,68,86,52,5.7,62,84,53,4.3,5.757,7.4,4.3,0.659,7.021,8.6,5.5,0.644,8.084,9.5,6.4,0.629
09-01-2016 23:40,59.1,77.3,39.4,6.3,68,86,48,5.7,62,72,52,4.3,6.045,7.7,4.2,0.659,7.335,9.1,5.6,0.727,8.333,9.6,6.2,0.699
09-01-2016 23:50,60.5,75.9,46.4,5,69,86,59,4.3,62,72,53,2.9,7.054,8.8,4.9,0.712,8.088,9.5,6.9,0.538,9.091,10.4,7.3,0.549
10-01-2016 00:00,60.5,73.1,45,4.5,69,80,56,2.9,63,73,55,2.9,7.832,9.2,5.7,0.659,8.868,10.1,7.3,0.576,9.74,11.2,8.2,0.52
10-01-2016 00:10,63.3,78.8,49.2,4.8,72,84,60,4.3,65,77,52,4.3,8.094,9.7,6.5,0.705,8.824,10.2,6.9,0.705,9.697,11.2,7.9,0.714
10-01-2016 00:20,63.3,80.2,49.2,5.6,72,84,55,4.3,65,77,52,4.3,7.234,9.2,5,0.788,8.333,10.2,6.3,0.887,9.505,11.5,7.5,0.901
10-01-2016 00:30,60.5,75.9,42.2,4.8,70,84,56,4.3,63,80,53,4.3,7.777,9.2,5.5,0.675,8.682,10.4,7.2,0.659,9.523,11.1,6.8,0.784
10-01-2016 00:40,59.1,78.8,42.2,5.7,68,83,49,5.7,62,79,51,4.3,7.417,8.6,5.8,0.652,8.485,10.2,6.8,0.69,9.052,10.8,7.1,0.743
10-01-2016 00:50,53.4,71.7,28.1,7.5,62,79,38,7.2,56,69,35,4.3,6.153,8.1,4.7,0.748,7.466,9.1,5.5,0.69,8.403,10,6.3,0.729
10-01-2016 01:00,46.4,71.7,7,7.7,58,80,28,7.2,55,79,38,5.7,5.494,8.1,3.7,0.949,6.917,9.3,4,0.981,7.785,9.7,5.6,0.816
10-01-2016 01:10,35.2,68.9,0,12.9,46,83,8,11.5,45,65,15,8.6,4.207,6.5,1.5,1.072,5.051,8.6,2.6,1.082,5.881,8.3,4,0.901
10-01-2016 01:20,15.5,50.6,351.6,11.8,28,62,0,11.5,30,53,0,10.1,3.08,5.6,1,1.086,3.854,6,1.4,1.115,4.79,6.6,2,0.924
10-01-2016 01:30,11.3,39.4,343.1,10.7,25,55,354,11.5,25,49,0,8.6,3.618,6.2,1.7,1.173,4.562,7.2,1.5,1.267,5.065,7.4,2,1.025
10-01-2016 01:40,16.9,50.6,0,8.5,31,51,4,7.2,28,48,10,7.2,4.458,6.1,2.1,0.851,5.514,7.6,2.2,0.808,6.137,7.9,3,0.757
10-01-2016 01:50,16.9,53.4,0,6.4,30,49,17,4.3,28,45,17,4.3,5.01,6.4,2.3,0.893,6.041,7,4.5,0.466,6.427,7.5,4.9,0.445
10-01-2016 02:00,18.3,45,355.8,7.9,30,53,6,5.7,27,39,8,5.7,4.718,6.6,2,1.191,6.069,7.5,2.9,0.782,6.847,8.1,4.8,0.669
10-01-2016 02:10,19.7,43.6,0,7.6,31,55,8,5.7,28,46,14,5.7,5.163,7.1,2.5,0.971,6.095,7.9,4.3,0.698,6.851,8.4,5.2,0.677
10-01-2016 02:20,14.1,92.8,347.3,9.6,27,51,353,8.6,23,46,4,7.2,4.119,6.6,1.9,1.169,5.374,7.8,2.5,0.981,6.09,7.7,4,0.803
10-01-2016 02:30,15.5,46.4,354.4,9.5,27,48,0,8.6,24,39,0,7.2,3.683,5.7,1.7,1.012,4.758,6.5,2.2,0.833,5.663,7.5,3.3,0.784
10-01-2016 02:40,21.1,53.4,0,7.9,31,49,17,5.7,28,39,14,2.9,4.383,5.8,1.2,0.916,5.496,7.2,3.8,0.557,6.299,7.5,4.8,0.595
10-01-2016 02:50,22.5,40.8,4.2,6.7,32,46,17,4.3,28,35,13,2.9,4.952,6.5,2.6,0.741,5.934,7.4,4.2,0.576,6.637,8,5.4,0.53
10-01-2016 03:00,19.7,38,0,6.4,30,41,13,4.3,25,35,14,2.9,5.018,6.6,2.8,0.782,6.057,7,4,0.538,6.888,7.9,5.8,0.479
10-01-2016 03:10,16.9,66.1,355.8,7.9,28,46,0,5.7,25,41,13,4.3,4.741,6.9,1.8,1.105,6.113,7.5,3.7,0.734,7.072,8,5.1,0.586
10-01-2016 03:20,11.3,32.3,0,5.2,24,37,10,4.3,21,31,10,2.9,4.373,6.4,2.3,0.96,6.199,7.6,4.4,0.529,7.031,8.1,5.4,0.51
10-01-2016 03:30,8.4,23.9,0,3.5,23,32,10,2.9,20,30,13,2.9,4.472,7.1,2.4,1.086,6.958,8.4,5.3,0.585,7.766,8.6,6.5,0.445
10-01-2016 03:40,4.2,52,355.8,4.3,17,32,6,4.3,15,27,4,4.3,3.686,6.5,2.3,0.845,6.151,8.3,3.6,0.997,7.363,8.7,4.7,0.677
10-01-2016 03:50,0,164.5,244.7,11,11,24,0,4.3,10,21,0,2.9,5.184,7.4,3.1,0.997,4.918,7.4,3.4,0.981,6.91,8.5,4.1,0.907
10-01-2016 04:00,355.8,158.9,196.9,18.5,6,20,0,4.3,6,18,0,2.9,5.949,7.8,3.4,0.933,4.898,7.6,3.3,0.921,5.774,8.3,3.9,1.065
10-01-2016 04:10,354.4,111.1,281.3,10.6,1,103,353,4.3,1,8,353,2.9,6.425,7.6,3.8,0.627,5.964,7.6,3.3,0.955,5.141,7.3,4,0.621
10-01-2016 04:20,358.6,160.3,185.6,16.1,6,17,0,2.9,4,14,353,2.9,5.255,7.2,2.6,1.115,4.84,6.6,3.3,0.719,5.9,8.7,3.8,1.113
