Date/Time,80 Avg WD,80 Max WD,80 Min WD,80 StdDev,120 Avg WD,120 Max WD,120 Min WD,120 StdDev,150 Avg WD,150 Max WD,150 Min WD,150 StdDev,80 Avg WS,80 Max WS,80 Min WS,80 StdDev.1,120 Avg WS,120 Max WS,120 Min WS,120 StdDev.1,150 Avg WS,150 Max WS,150 Min WS,150 StdDev.1,Imputed
06-01-2016 07:40,329.1,348.8,312.2,5.9,353.0,63.0,330.0,7.2,0.0,163.0,304.0,10.1,2.548,3.3,1.7,0.444,3.429,4.5,1.5,0.585,3.446,5.5,1.8,0.77,dummy_value
06-01-2016 07:50,350.2,18.3,312.2,11.6,8.0,31.0,253.0,10.1,10.0,30.0,343.0,7.2,2.041,3.2,0.3,0.683,2.377,3.6,1.2,0.576,3.439,4.6,1.4,0.743,dummy_value
06-01-2016 08:00,2.8,29.5,302.3,10.4,18.0,51.0,347.0,10.1,17.0,38.0,353.0,7.2,1.68,3.6,0.0,0.845,2.894,5.2,1.2,0.698,4.468,6.8,2.3,0.784,dummy_value
06-01-2016 08:10,1.4,33.8,213.8,10.5,15.0,37.0,339.0,10.1,13.0,79.0,350.0,7.2,2.271,5.0,0.0,0.808,3.198,5.1,1.1,0.857,4.381,6.2,1.9,0.935,dummy_value
06-01-2016 08:20,357.2,175.8,324.8,11.4,10.0,35.0,347.0,8.6,10.0,35.0,347.0,7.2,3.214,5.4,1.2,0.857,3.384,5.6,1.6,0.82,4.398,7.1,1.8,1.099,dummy_value
06-01-2016 08:30,4.2,161.7,232.0,12.9,17.0,141.0,347.0,11.5,14.0,44.0,283.0,11.5,3.378,5.4,1.7,0.955,4.228,6.6,2.0,1.072,5.275,7.5,1.9,1.163,dummy_value
06-01-2016 08:40,16.9,45.0,192.7,14.1,27.0,59.0,352.0,11.5,21.0,48.0,352.0,10.1,4.582,7.3,1.8,1.234,5.307,7.9,1.9,1.376,5.84,8.8,2.6,1.373,dummy_value
06-01-2016 08:50,22.5,57.7,354.4,10.1,30.0,56.0,6.0,8.6,23.0,46.0,0.0,7.2,4.494,8.0,2.0,1.119,5.211,8.5,1.8,1.187,5.759,8.7,2.1,1.089,dummy_value
06-01-2016 09:00,23.9,52.0,0.0,8.6,32.0,55.0,10.0,7.2,28.0,51.0,4.0,7.2,4.369,6.0,2.1,0.833,5.143,7.6,2.7,0.91,5.691,8.2,3.3,0.962,dummy_value
06-01-2016 09:10,16.9,49.2,0.0,7.9,28.0,58.0,10.0,5.7,23.0,42.0,0.0,7.2,4.768,6.8,2.2,1.018,5.554,7.1,3.3,0.845,5.802,7.6,3.3,0.847,dummy_value
06-01-2016 09:20,22.5,47.8,210.9,10.8,34.0,60.0,10.0,8.6,30.0,53.0,0.0,8.6,4.774,6.7,1.7,1.11,5.065,6.8,2.7,0.893,5.451,6.9,3.8,0.714,dummy_value
06-01-2016 09:30,23.9,47.8,0.0,7.9,32.0,55.0,6.0,7.2,27.0,53.0,349.0,8.6,5.686,7.8,2.8,1.012,5.858,8.1,3.9,0.875,6.336,8.1,3.9,1.01,dummy_value
06-01-2016 09:40,19.7,54.8,354.4,10.0,31.0,60.0,4.0,8.6,24.0,56.0,0.0,7.2,5.06,7.1,2.2,1.082,5.793,7.8,2.4,0.944,5.932,8.2,3.8,0.889,dummy_value
06-01-2016 09:50,23.9,54.8,351.6,11.5,32.0,60.0,6.0,8.6,28.0,58.0,8.0,8.6,5.761,7.8,2.3,1.182,6.383,8.3,3.4,0.944,6.388,7.7,3.6,0.822,dummy_value
06-01-2016 10:00,23.9,46.4,0.0,7.9,34.0,55.0,13.0,7.2,30.0,51.0,10.0,7.2,5.533,7.0,1.8,1.028,6.188,7.2,3.3,0.548,6.272,7.6,3.5,0.568,dummy_value
06-01-2016 10:10,39.4,71.7,0.0,9.5,45.0,79.0,6.0,10.1,39.0,65.0,10.0,10.1,5.408,7.5,3.1,0.782,5.69,8.6,2.3,1.002,6.025,8.1,3.8,0.924,dummy_value
06-01-2016 10:20,35.2,59.1,18.3,6.1,44.0,79.0,24.0,5.7,39.0,53.0,24.0,5.7,6.712,8.1,4.4,0.881,7.234,8.7,4.7,0.881,7.431,8.7,5.5,0.729,dummy_value
06-01-2016 10:30,36.6,75.9,4.2,11.8,44.0,73.0,10.0,10.1,37.0,63.0,17.0,8.6,5.908,7.9,3.3,0.904,6.64,8.2,4.2,0.827,7.005,8.6,3.9,0.736,dummy_value
06-01-2016 10:40,26.7,53.4,0.0,8.3,37.0,60.0,8.0,7.2,31.0,53.0,7.0,5.7,5.956,7.7,2.5,1.048,6.456,8.1,3.2,0.921,6.67,8.1,3.9,0.816,dummy_value
06-01-2016 10:50,29.5,70.3,354.4,13.1,39.0,77.0,4.0,11.5,34.0,68.0,335.0,11.5,5.839,8.5,2.0,1.573,6.237,8.1,1.8,1.439,6.287,8.1,3.3,1.103,dummy_value
06-01-2016 11:00,33.8,73.1,12.7,7.5,41.0,59.0,13.0,5.7,34.0,59.0,4.0,7.2,7.135,8.9,5.1,0.808,7.585,9.0,4.8,0.755,7.553,8.5,5.0,0.721,dummy_value
06-01-2016 11:10,42.2,67.5,19.7,8.1,49.0,73.0,27.0,8.6,45.0,65.0,23.0,7.2,6.49,8.4,4.9,0.768,6.932,9.0,4.9,0.91,6.924,9.0,5.0,0.895,dummy_value
06-01-2016 11:20,47.8,68.9,29.5,5.6,56.0,77.0,34.0,5.7,49.0,68.0,38.0,4.3,7.163,8.4,5.3,0.69,7.692,9.0,6.1,0.652,7.471,8.6,5.6,0.612,dummy_value
06-01-2016 11:30,40.8,59.1,0.0,7.0,48.0,60.0,34.0,5.7,44.0,58.0,30.0,4.3,6.769,8.2,4.2,0.644,7.332,8.5,5.7,0.567,7.259,8.5,5.7,0.559,dummy_value
06-01-2016 11:40,40.8,77.3,4.2,12.1,46.0,72.0,20.0,10.1,41.0,68.0,14.0,8.6,6.165,8.2,2.8,1.043,6.688,8.2,4.2,0.893,6.711,8.5,4.6,0.75,dummy_value
06-01-2016 11:50,26.7,59.1,0.0,10.0,37.0,72.0,13.0,10.1,32.0,72.0,4.0,11.5,5.601,7.2,3.5,0.893,5.943,7.7,3.7,0.833,5.984,7.5,3.8,0.822,dummy_value
06-01-2016 12:00,33.8,61.9,0.0,9.2,44.0,69.0,17.0,8.6,39.0,55.0,14.0,7.2,5.629,7.7,2.1,0.992,6.123,8.1,3.4,0.992,6.206,7.8,4.3,0.866,dummy_value
06-01-2016 12:10,22.5,56.3,355.8,10.5,32.0,58.0,0.0,8.6,27.0,52.0,0.0,8.6,5.833,7.8,2.3,1.234,6.369,8.1,2.5,1.057,6.648,9.0,4.1,0.872,dummy_value
06-01-2016 12:20,23.9,52.0,0.0,10.0,34.0,66.0,0.0,8.6,28.0,48.0,0.0,8.6,5.48,8.4,1.9,1.485,5.882,8.3,1.9,1.217,6.129,8.2,3.4,1.0,dummy_value
06-01-2016 12:30,15.5,52.0,347.3,10.0,24.0,136.0,0.0,10.1,18.0,60.0,349.0,10.1,5.221,7.5,2.8,1.082,5.783,8.0,2.3,1.156,5.906,8.0,2.2,1.15,dummy_value
06-01-2016 12:40,18.3,47.8,355.8,8.6,27.0,48.0,0.0,7.2,21.0,49.0,0.0,8.6,4.831,6.6,2.0,1.191,5.539,7.2,2.1,1.182,5.805,7.4,2.6,0.989,dummy_value
06-01-2016 12:50,16.9,50.6,340.3,14.6,25.0,52.0,352.0,12.9,21.0,49.0,346.0,12.9,4.186,6.1,1.6,1.287,4.658,6.7,1.8,1.221,5.02,6.7,2.2,0.973,dummy_value
06-01-2016 13:00,23.9,61.9,271.4,16.3,32.0,62.0,0.0,14.4,27.0,58.0,353.0,15.8,4.28,6.0,1.6,0.921,4.674,6.5,2.5,0.69,4.712,6.8,2.2,0.777,dummy_value
06-01-2016 13:10,28.1,71.7,355.8,14.4,39.0,63.0,7.0,12.9,37.0,68.0,7.0,14.4,4.322,5.6,2.0,0.712,4.677,6.2,2.8,0.585,4.687,6.7,2.5,0.699,dummy_value
06-01-2016 13:20,22.5,50.6,355.8,11.2,32.0,58.0,0.0,8.6,28.0,58.0,7.0,10.1,3.767,6.0,1.5,1.033,4.189,6.5,1.8,0.992,4.26,6.5,1.9,0.901,dummy_value
06-01-2016 13:30,18.3,49.2,347.3,9.1,30.0,52.0,10.0,7.2,24.0,48.0,0.0,7.2,4.025,5.4,1.4,1.002,4.524,5.8,2.3,0.795,4.73,6.1,2.5,0.763,dummy_value
06-01-2016 13:40,45.0,75.9,7.0,15.9,52.0,86.0,4.0,17.2,44.0,82.0,0.0,18.7,4.173,5.8,2.1,0.839,4.219,5.8,1.3,0.904,4.139,6.0,1.6,0.924,dummy_value
06-01-2016 13:50,26.7,60.5,0.0,9.2,35.0,60.0,13.0,8.6,30.0,55.0,7.0,7.2,4.108,5.5,1.4,0.705,4.481,5.8,1.6,0.659,4.461,6.0,2.6,0.677,dummy_value
06-01-2016 14:00,21.1,47.8,355.8,9.6,30.0,52.0,0.0,10.1,25.0,52.0,0.0,10.1,3.217,4.8,0.0,0.899,3.628,5.2,1.2,0.782,3.872,5.1,1.8,0.612,dummy_value
06-01-2016 14:10,32.3,67.5,355.8,13.2,42.0,82.0,0.0,11.5,39.0,58.0,0.0,10.1,3.904,5.4,0.4,1.007,4.209,5.9,1.3,0.904,4.613,6.0,1.7,0.841,dummy_value
06-01-2016 14:20,33.8,61.9,9.8,7.7,44.0,66.0,18.0,7.2,41.0,59.0,21.0,5.7,4.703,5.8,3.2,0.698,4.896,6.2,3.1,0.698,4.892,6.1,3.2,0.721,dummy_value
06-01-2016 14:30,22.5,52.0,355.8,13.8,32.0,59.0,356.0,11.5,25.0,53.0,0.0,10.1,4.13,5.4,1.9,0.881,4.692,6.7,2.4,0.69,4.72,6.1,2.4,0.669,dummy_value
06-01-2016 14:40,42.2,77.3,16.9,11.3,49.0,82.0,27.0,10.1,44.0,69.0,18.0,8.6,4.797,6.2,3.2,0.602,5.103,6.4,3.3,0.593,5.125,6.6,3.6,0.568,dummy_value
06-01-2016 14:50,32.3,64.7,4.2,10.9,39.0,80.0,8.0,10.1,34.0,59.0,0.0,10.1,4.648,6.0,3.1,0.755,5.044,6.4,3.1,0.698,5.086,6.1,2.7,0.661,dummy_value
06-01-2016 15:00,18.3,49.2,340.3,9.6,25.0,60.0,0.0,11.5,21.0,51.0,353.0,10.1,3.824,5.6,1.2,1.023,4.07,6.0,1.5,1.057,4.427,6.0,1.2,0.841,dummy_value
06-01-2016 15:10,28.1,143.4,354.4,15.7,38.0,68.0,356.0,15.8,34.0,68.0,0.0,12.9,4.29,6.1,1.8,0.869,4.741,7.0,1.8,0.893,5.079,7.3,3.1,0.81,dummy_value
06-01-2016 15:20,36.6,70.3,15.5,9.3,45.0,70.0,24.0,7.2,41.0,56.0,27.0,5.7,4.587,5.7,3.1,0.585,5.012,5.9,3.2,0.576,5.145,6.4,3.6,0.549,dummy_value
06-01-2016 15:30,40.8,71.7,7.0,9.2,52.0,75.0,31.0,8.6,46.0,65.0,25.0,7.2,4.182,5.3,2.6,0.652,4.63,5.9,3.3,0.675,4.773,6.0,3.5,0.669,dummy_value
06-01-2016 15:40,40.8,59.1,15.5,7.7,46.0,69.0,20.0,7.2,42.0,63.0,24.0,5.7,5.161,7.0,1.7,1.303,5.52,7.4,2.7,1.35,5.589,7.4,3.1,1.22,dummy_value
06-01-2016 15:50,38.0,63.3,16.9,6.3,48.0,66.0,32.0,5.7,45.0,59.0,34.0,5.7,5.298,6.7,3.4,0.775,5.756,7.1,3.3,0.814,5.635,7.1,3.7,0.777,dummy_value
06-01-2016 16:00,32.3,61.9,5.6,11.0,39.0,66.0,6.0,10.1,35.0,51.0,14.0,8.6,4.047,5.5,2.3,0.619,4.416,5.9,2.4,0.719,4.637,6.1,2.7,0.699,dummy_value
06-01-2016 16:10,39.4,56.3,23.9,6.6,49.0,73.0,37.0,7.2,46.0,60.0,35.0,4.3,4.153,5.6,2.9,0.602,4.56,5.9,3.0,0.627,4.572,5.7,2.7,0.661,dummy_value
06-01-2016 16:20,45.0,70.3,23.9,6.6,52.0,72.0,37.0,5.7,46.0,62.0,41.0,2.9,4.267,5.4,3.1,0.585,5.164,6.0,3.5,0.538,5.527,6.2,4.4,0.382,dummy_value
06-01-2016 16:30,40.8,57.7,14.1,6.3,48.0,65.0,35.0,4.3,45.0,55.0,39.0,2.9,4.309,5.4,3.1,0.455,5.172,6.0,4.0,0.42,5.255,5.9,4.4,0.338,dummy_value
06-01-2016 16:40,42.2,60.5,29.5,4.8,51.0,63.0,39.0,2.9,46.0,56.0,44.0,1.4,4.068,5.5,2.8,0.538,4.788,5.6,3.6,0.432,4.836,5.5,4.1,0.338,dummy_value
06-01-2016 16:50,47.8,66.1,28.1,6.4,55.0,69.0,42.0,4.3,49.0,58.0,39.0,2.9,4.422,5.6,3.1,0.576,5.361,6.1,3.7,0.455,5.602,6.4,4.4,0.353,dummy_value
06-01-2016 17:00,46.4,64.7,32.3,4.3,56.0,63.0,48.0,2.9,51.0,55.0,46.0,1.4,4.234,5.2,3.1,0.42,5.192,6.1,4.4,0.322,5.302,5.8,4.5,0.306,dummy_value
06-01-2016 17:10,56.3,67.5,35.2,5.6,65.0,77.0,44.0,5.7,59.0,68.0,51.0,4.3,4.036,5.0,3.2,0.381,4.616,5.5,3.6,0.407,4.874,6.4,4.0,0.445,dummy_value
06-01-2016 17:20,54.8,70.3,33.8,5.4,62.0,75.0,51.0,4.3,55.0,70.0,48.0,2.9,4.381,5.6,3.4,0.455,5.037,6.2,3.8,0.498,5.342,6.5,3.9,0.479,dummy_value
06-01-2016 17:30,53.4,64.7,36.6,3.5,60.0,72.0,49.0,2.9,53.0,59.0,48.0,2.9,4.374,5.4,3.4,0.466,5.13,6.0,4.0,0.477,5.358,6.3,4.2,0.5,dummy_value
06-01-2016 17:40,54.8,64.7,46.4,3.2,63.0,73.0,53.0,2.9,58.0,63.0,49.0,2.9,4.091,5.0,3.3,0.322,4.866,5.9,4.0,0.352,5.084,6.0,4.3,0.353,dummy_value
06-01-2016 17:50,57.7,68.9,42.2,4.5,68.0,82.0,56.0,4.3,62.0,72.0,52.0,2.9,4.387,5.8,3.4,0.498,5.119,6.2,3.9,0.488,5.619,6.1,4.2,0.338,dummy_value
06-01-2016 18:00,61.9,73.1,49.2,3.8,70.0,83.0,62.0,2.9,63.0,75.0,58.0,2.9,4.557,5.9,3.4,0.477,5.134,6.0,3.7,0.477,5.391,6.2,4.0,0.456,dummy_value
06-01-2016 18:10,63.3,74.5,49.2,4.5,70.0,84.0,60.0,2.9,62.0,72.0,55.0,2.9,4.483,5.4,3.2,0.488,5.124,6.2,4.3,0.394,5.323,5.9,4.2,0.382,dummy_value
06-01-2016 18:20,61.9,71.7,53.4,3.2,69.0,80.0,63.0,2.9,62.0,75.0,56.0,4.3,4.863,5.6,3.7,0.407,5.453,6.4,4.1,0.466,5.635,6.2,4.3,0.421,dummy_value
06-01-2016 18:30,66.1,74.5,53.4,3.8,75.0,84.0,63.0,4.3,69.0,76.0,59.0,2.9,4.279,5.4,3.4,0.407,5.066,6.4,3.9,0.477,5.44,6.7,4.1,0.468,dummy_value
06-01-2016 18:40,68.9,81.6,59.1,4.1,76.0,86.0,63.0,2.9,69.0,76.0,58.0,2.9,4.832,5.8,3.7,0.432,5.813,6.5,5.0,0.367,6.082,6.8,4.9,0.395,dummy_value
06-01-2016 18:50,67.5,78.8,56.3,3.5,76.0,87.0,63.0,2.9,68.0,76.0,46.0,4.3,4.642,5.7,3.6,0.455,5.221,6.2,3.9,0.444,5.429,6.7,4.2,0.456,dummy_value
06-01-2016 19:00,68.9,77.3,61.9,2.5,75.0,83.0,65.0,2.9,66.0,76.0,53.0,4.3,4.917,5.6,3.7,0.407,5.374,6.3,4.3,0.466,5.595,6.7,4.4,0.445,dummy_value
06-01-2016 19:10,73.1,83.0,67.5,2.0,80.0,89.0,70.0,2.9,73.0,82.0,60.0,1.4,5.787,6.6,5.0,0.322,6.507,7.5,5.4,0.367,6.981,8.1,6.0,0.489,dummy_value
06-01-2016 19:20,74.5,84.4,63.3,2.9,79.0,89.0,72.0,2.9,70.0,80.0,65.0,2.9,6.288,7.1,5.4,0.444,6.977,7.8,5.9,0.407,7.531,8.4,6.8,0.353,dummy_value
06-01-2016 19:30,85.8,92.8,74.5,3.2,90.0,101.0,77.0,4.3,79.0,87.0,72.0,2.9,5.762,6.4,4.9,0.305,6.074,6.8,5.4,0.288,6.529,7.2,5.7,0.353,dummy_value
06-01-2016 19:40,84.4,94.2,77.3,2.9,91.0,98.0,83.0,2.9,82.0,89.0,75.0,2.9,5.146,6.1,4.2,0.466,5.771,6.8,4.4,0.529,6.551,7.2,5.6,0.323,dummy_value
06-01-2016 19:50,95.6,156.1,64.7,14.2,100.0,150.0,65.0,11.5,91.0,124.0,75.0,10.1,4.148,5.6,1.7,1.259,4.758,6.6,1.8,1.606,6.23,7.6,2.8,1.089,dummy_value
06-01-2016 20:00,94.2,133.6,75.9,7.6,98.0,122.0,86.0,5.7,87.0,100.0,76.0,4.3,5.166,6.3,2.4,0.748,6.091,6.8,3.4,0.519,6.932,7.7,5.9,0.353,dummy_value
06-01-2016 20:10,87.2,98.4,71.7,5.2,91.0,103.0,80.0,4.3,82.0,91.0,72.0,2.9,5.954,7.2,4.8,0.519,6.776,7.8,5.6,0.538,7.704,8.7,6.2,0.54,dummy_value
06-01-2016 20:20,84.4,92.8,68.9,3.5,89.0,97.0,82.0,2.9,79.0,87.0,73.0,1.4,5.857,6.7,4.4,0.432,6.754,7.5,5.8,0.352,7.613,8.3,6.8,0.353,dummy_value
06-01-2016 20:30,81.6,92.8,70.3,3.5,86.0,94.0,72.0,2.9,76.0,84.0,72.0,2.9,5.45,6.1,4.1,0.42,6.395,7.1,5.6,0.305,7.288,8.0,6.2,0.306,dummy_value
06-01-2016 20:40,75.9,84.4,60.5,3.5,83.0,97.0,72.0,2.9,75.0,84.0,63.0,2.9,5.208,6.1,4.0,0.407,6.048,7.1,5.0,0.407,6.909,7.8,5.5,0.456,dummy_value
06-01-2016 20:50,71.7,85.8,52.0,5.6,77.0,91.0,58.0,5.7,72.0,84.0,48.0,4.3,4.958,6.7,4.0,0.488,5.836,7.1,3.9,0.557,6.547,7.9,3.9,0.677,dummy_value
06-01-2016 21:00,61.9,90.0,38.0,7.6,70.0,91.0,46.0,7.2,66.0,83.0,45.0,5.7,4.23,6.9,2.8,0.705,5.167,6.6,3.8,0.627,5.983,7.5,4.1,0.699,dummy_value
06-01-2016 21:10,64.7,85.8,52.0,5.7,75.0,93.0,53.0,5.7,69.0,82.0,52.0,4.3,3.952,4.8,3.0,0.444,4.867,6.0,3.6,0.529,5.763,6.7,3.9,0.586,dummy_value
06-01-2016 21:20,57.7,75.9,45.0,5.2,70.0,87.0,55.0,5.7,65.0,87.0,42.0,5.7,4.125,5.2,3.3,0.407,4.778,6.0,3.5,0.567,5.526,7.3,4.0,0.699,dummy_value
06-01-2016 21:30,54.8,71.7,38.0,5.6,66.0,79.0,52.0,4.3,62.0,72.0,51.0,2.9,4.729,6.2,3.5,0.529,5.717,6.9,4.8,0.407,6.387,7.4,5.3,0.468,dummy_value
06-01-2016 21:40,53.4,70.3,42.2,4.1,66.0,76.0,55.0,2.9,62.0,72.0,49.0,2.9,4.931,5.8,4.0,0.394,5.93,6.7,4.7,0.394,6.575,7.6,5.4,0.445,dummy_value
06-01-2016 21:50,53.4,68.9,39.4,4.5,65.0,75.0,46.0,4.3,59.0,69.0,48.0,2.9,4.846,5.7,3.6,0.538,5.905,7.1,4.4,0.444,6.418,7.4,5.3,0.445,dummy_value
06-01-2016 22:00,52.0,64.7,39.4,4.1,62.0,79.0,48.0,5.7,58.0,72.0,42.0,4.3,4.341,5.4,3.5,0.42,5.38,6.2,4.1,0.455,5.91,6.8,5.0,0.421,dummy_value
06-01-2016 22:10,46.4,60.5,33.8,4.8,56.0,68.0,46.0,4.3,52.0,60.0,42.0,2.9,4.681,5.5,3.6,0.455,5.773,7.0,4.6,0.455,6.259,7.2,5.2,0.433,dummy_value
06-01-2016 22:20,53.4,64.7,35.2,4.5,63.0,72.0,52.0,4.3,56.0,68.0,51.0,1.4,4.563,5.4,3.7,0.407,5.519,6.6,4.6,0.407,6.087,6.8,4.9,0.421,dummy_value
06-01-2016 22:30,50.6,61.9,38.0,4.5,60.0,72.0,46.0,4.3,53.0,65.0,45.0,2.9,4.272,5.1,3.7,0.322,5.407,6.4,4.3,0.407,5.915,6.8,4.4,0.468,dummy_value
06-01-2016 22:40,43.6,59.1,33.8,3.8,55.0,72.0,41.0,4.3,51.0,60.0,44.0,2.9,4.246,5.0,3.4,0.322,5.207,6.3,4.2,0.367,5.745,6.5,4.8,0.353,dummy_value
06-01-2016 22:50,43.6,49.2,30.9,2.9,52.0,60.0,37.0,2.9,48.0,55.0,32.0,2.9,4.309,5.3,3.4,0.337,5.139,6.0,4.2,0.394,5.356,5.9,4.3,0.353,dummy_value
06-01-2016 23:00,38.0,56.3,21.1,4.8,49.0,65.0,37.0,4.3,46.0,59.0,35.0,2.9,3.857,5.1,3.0,0.407,4.854,6.9,3.5,0.593,5.424,6.9,3.8,0.637,dummy_value
06-01-2016 23:10,46.4,64.7,28.1,6.3,55.0,66.0,42.0,4.3,51.0,58.0,34.0,2.9,4.79,6.5,3.4,0.635,5.953,7.4,4.0,0.712,6.462,7.4,5.3,0.549,dummy_value
06-01-2016 23:20,39.4,63.3,4.2,6.7,51.0,66.0,34.0,5.7,48.0,59.0,35.0,2.9,4.427,5.9,3.2,0.557,5.638,6.8,3.9,0.644,6.415,7.7,5.2,0.456,dummy_value
06-01-2016 23:30,35.2,52.0,12.7,5.6,46.0,68.0,32.0,5.7,44.0,58.0,28.0,4.3,4.207,5.5,3.1,0.557,5.119,6.7,3.7,0.548,5.726,7.0,4.3,0.577,dummy_value
06-01-2016 23:40,30.9,42.2,14.1,4.5,42.0,56.0,31.0,4.3,41.0,53.0,28.0,4.3,4.879,5.9,3.8,0.498,5.784,7.0,4.4,0.576,6.266,7.4,4.8,0.604,dummy_value
06-01-2016 23:50,25.3,43.6,7.0,6.4,38.0,51.0,27.0,4.3,35.0,46.0,24.0,2.9,5.16,6.1,3.1,0.477,6.212,7.1,5.1,0.498,6.809,7.9,5.4,0.479,dummy_value
07-01-2016 00:00,19.7,33.8,0.0,6.3,31.0,44.0,8.0,5.7,28.0,39.0,17.0,4.3,4.614,6.0,1.8,0.863,5.708,6.9,3.4,0.611,6.696,7.6,4.9,0.53,dummy_value
07-01-2016 00:10,12.7,36.6,0.0,7.2,25.0,46.0,4.0,7.2,24.0,39.0,4.0,5.7,3.467,5.4,1.4,0.971,5.026,6.5,2.6,0.734,5.908,7.7,3.9,0.699,dummy_value
07-01-2016 00:20,5.6,50.6,354.4,5.0,21.0,35.0,0.0,5.7,21.0,37.0,7.0,4.3,2.883,5.0,1.7,0.768,5.013,6.6,2.1,0.833,6.063,7.8,4.6,0.621,dummy_value
07-01-2016 00:30,8.4,21.1,0.0,4.1,25.0,38.0,10.0,4.3,24.0,39.0,13.0,4.3,3.656,5.9,2.2,0.904,5.973,7.0,4.0,0.488,6.747,7.7,5.4,0.456,dummy_value
07-01-2016 00:40,2.8,130.8,344.5,6.6,15.0,32.0,4.0,5.7,17.0,28.0,8.0,4.3,3.371,5.0,2.1,0.755,4.804,6.4,2.4,1.033,6.1,6.8,4.9,0.408,dummy_value
07-01-2016 00:50,358.6,32.3,243.3,5.9,10.0,21.0,0.0,2.9,8.0,15.0,0.0,2.9,4.026,5.4,2.1,0.712,3.366,5.2,2.1,0.635,5.014,6.1,3.0,0.699,dummy_value
07-01-2016 01:00,357.2,42.2,272.8,5.6,10.0,21.0,0.0,4.3,8.0,24.0,0.0,2.9,4.627,5.8,2.1,0.755,3.659,5.4,2.2,0.748,5.284,7.5,3.3,0.935,dummy_value
07-01-2016 01:10,353.0,173.0,344.5,8.3,7.0,17.0,0.0,2.9,7.0,15.0,0.0,2.9,5.204,6.0,3.7,0.381,3.488,5.4,2.5,0.548,5.173,7.0,3.2,0.924,dummy_value
07-01-2016 01:20,347.3,355.8,336.1,3.5,1.0,10.0,349.0,2.9,3.0,18.0,0.0,2.9,5.029,6.0,4.4,0.337,4.537,6.0,2.7,0.801,4.131,6.2,3.1,0.645,dummy_value
07-01-2016 01:30,350.2,4.2,337.5,4.1,4.0,24.0,335.0,4.3,6.0,17.0,0.0,2.9,4.647,5.4,3.7,0.367,3.663,5.5,2.2,0.755,4.373,6.4,2.9,0.81,dummy_value
07-01-2016 01:40,351.6,355.8,344.5,2.5,4.0,18.0,356.0,4.3,6.0,18.0,0.0,4.3,4.67,5.4,3.7,0.381,3.62,5.8,2.0,0.748,4.315,6.6,2.5,0.878,dummy_value
07-01-2016 01:50,351.6,53.4,188.4,8.0,6.0,20.0,0.0,4.3,6.0,15.0,0.0,2.9,4.507,5.5,3.4,0.466,3.207,4.8,2.1,0.619,4.499,6.4,3.0,0.854,dummy_value
07-01-2016 02:00,357.2,142.0,345.9,7.0,8.0,17.0,0.0,2.9,8.0,14.0,0.0,2.9,3.84,5.1,2.1,0.627,3.197,5.0,2.1,0.466,4.895,6.0,3.2,0.604,dummy_value
07-01-2016 02:10,357.2,174.4,347.3,10.1,11.0,25.0,0.0,4.3,10.0,23.0,0.0,4.3,4.328,5.2,2.3,0.498,3.748,6.2,2.2,0.808,5.158,6.5,2.7,0.803,dummy_value
07-01-2016 02:20,0.0,106.9,216.6,8.9,14.0,25.0,6.0,4.3,11.0,23.0,4.0,4.3,3.567,4.7,2.1,0.611,3.94,5.4,2.2,0.712,5.148,6.7,3.2,0.699,dummy_value
07-01-2016 02:30,358.6,143.4,347.3,10.9,11.0,23.0,0.0,4.3,10.0,20.0,0.0,4.3,4.042,5.4,2.3,0.652,3.503,5.4,1.9,0.768,5.15,6.8,2.6,0.895,dummy_value
07-01-2016 02:40,0.0,125.2,351.6,6.9,14.0,24.0,4.0,4.3,13.0,21.0,4.0,2.9,3.039,4.3,1.5,0.593,3.812,5.2,1.9,0.761,5.253,5.8,3.3,0.433,dummy_value
07-01-2016 02:50,358.6,135.0,258.8,8.1,11.0,25.0,4.0,4.3,8.0,18.0,0.0,2.9,3.04,4.1,1.5,0.557,3.308,5.1,1.9,0.69,4.834,5.8,3.0,0.629,dummy_value
07-01-2016 03:00,357.2,135.0,206.7,14.5,10.0,20.0,0.0,4.3,7.0,15.0,0.0,2.9,3.664,4.9,1.7,0.659,3.309,5.3,1.9,0.659,4.605,6.2,2.7,0.835,dummy_value
07-01-2016 03:10,354.4,61.9,212.3,8.7,7.0,18.0,0.0,4.3,7.0,20.0,0.0,2.9,4.164,5.4,3.0,0.444,3.189,5.1,2.1,0.593,4.682,6.4,2.7,0.941,dummy_value
07-01-2016 03:20,357.2,164.5,319.2,10.2,10.0,25.0,356.0,4.3,10.0,18.0,0.0,2.9,3.68,5.2,1.4,0.795,3.55,5.7,1.9,0.761,5.396,6.6,3.0,0.803,dummy_value
07-01-2016 03:30,1.4,173.0,324.8,8.7,17.0,28.0,0.0,5.7,15.0,27.0,6.0,2.9,2.563,4.1,1.3,0.627,4.016,5.6,1.9,0.899,5.816,6.9,4.3,0.479,dummy_value
07-01-2016 03:40,5.6,146.3,250.3,10.8,20.0,37.0,4.0,5.7,18.0,28.0,4.0,4.3,2.812,4.5,1.6,0.667,4.64,5.9,2.5,0.808,5.845,6.8,4.0,0.489,dummy_value
07-01-2016 03:50,7.0,22.5,354.4,5.2,20.0,34.0,4.0,5.7,17.0,30.0,0.0,4.3,2.997,4.9,1.6,0.845,4.877,6.5,2.3,0.82,6.038,7.3,3.3,0.707,dummy_value
